   1.450      1.600       1.675516081915      763.68505    0.999999984        1.1          96       735.0726
   1.570      1.450       1.745329251994      773.54085    0.999999984        1.1         100       744.9284
   1.450      1.570       1.745329251994      773.54085    0.999999984        1.1         100       744.9284
   1.570      1.600       1.483529864195      778.69985    0.999999984        1.1          85       750.0874
   1.600      1.570       1.483529864195      778.69985    0.999999984        1.1          85       750.0874
   1.600      1.600       1.570796326795      783.83255    0.999999984        1.1          90       755.2201
   1.600      1.550       1.745329251994      795.49065    0.999999984        1.1         100       766.8782
   1.550      1.600       1.745329251994      795.49065    0.999999984        1.1         100       766.8782
   1.600      1.480       1.745329251994      796.06755    0.999999984        1.1         100       767.4551
   1.480      1.600       1.745329251994      796.06755    0.999999984        1.1         100       767.4551
   1.520      1.520       1.396263401595      816.59665    0.999999983        1.1          80       787.9842
   1.600      1.600       1.649336143135      816.76735    0.999999983        1.1        94.5       788.1549
   1.520      1.520       1.832595714594      830.05575    0.999999983        1.1         105       801.4433
   1.550      1.520       1.396263401595      855.56085    0.999999982        1.1          80       826.9484
   1.520      1.550       1.396263401595      855.56085    0.999999982        1.1          80       826.9484
   1.450      1.450       1.745329251994      865.13005    0.999999982        1.1         100       836.5176
   1.600      1.600       1.675516081915      872.07395    0.999999981        1.1          96       843.4615
   1.550      1.550       1.396263401595      896.67005    0.999999981        1.1          80       868.0576
   1.480      1.520       1.832595714594      897.98105    0.999999981        1.1         105       869.3686
   1.520      1.480       1.832595714594      897.98105    0.999999981        1.1         105       869.3686
   1.600      1.570       1.745329251994      898.78525    0.999999981        1.1         100       870.1728
   1.570      1.600       1.745329251994      898.78525    0.999999981        1.1         100       870.1728
   1.550      1.520       1.832595714594      908.68305     0.99999998        1.1         105       880.0706
   1.520      1.550       1.832595714594      908.68305     0.99999998        1.1         105       880.0706
   1.650      1.520       1.570796326795      928.50495     0.99999998        1.1          90       899.8925
   1.520      1.650       1.570796326795      928.50495     0.99999998        1.1          90       899.8925
   1.520      1.570       1.396263401595      935.67515     0.99999998        1.1          80       907.0627
   1.570      1.520       1.396263401595      935.67515     0.99999998        1.1          80       907.0627
   1.480      1.520       1.396263401595      938.55535    0.999999979        1.1          80       909.9429
